Date,Financials,Consumer Staples,Industrials,Basic Materials,Consumer Discretionary,Energy,Health Care,Utilities,Telecommunications,Technology,Real Estate
2021-04-01,18.222110437180724,23.665942387585595,17.540908428334056,40.225926998631586,16.96235309166894,30.046239316992295,32.20109533418729,129.18280501599298,22.221411864190898,47.425379924928954,50.29065913641492
2021-04-08,18.0641055663336,24.656747987630652,17.62296041559744,40.09177556337442,17.000063136579733,29.33819291571821,31.93064135449591,129.57790186936975,22.32534540348665,48.60930632788965,46.3205300529145
2021-04-15,19.373363874877768,25.170165560150604,17.92274395490943,41.27550558310633,23.429552184399103,28.108165283036676,33.061881530962154,130.31343974800677,23.344289696411504,53.133616375887115,36.8398845599178
2021-04-22,18.82504003396664,25.920875083635888,17.71129464638382,42.30916474803828,23.727465774699866,33.58516605528949,34.72392900057364,130.31343974800677,23.491242777182656,51.68724867410871,37.005449141826084
2021-04-29,18.62173980581756,25.92591038647003,17.479083008102613,43.125066138422746,24.533922247654363,34.218104719047396,35.27498614147889,130.31343974800677,22.860579421348373,51.928549542579134,37.55844593409327
2021-05-06,18.867556703203405,25.906998504893192,17.50940979172152,43.63373989316253,25.624378761936995,34.33112029760333,35.80513513104919,130.31343974800677,23.19752741844849,50.49492461133527,37.53068171286416
2021-05-10,18.97665300378051,26.082157020821597,19.58405951974128,42.02403802479486,25.7771919245253,35.18830279112961,36.06076927765184,130.31343974800677,23.5273365363537,48.48881162247199,37.626483580955444
2021-05-20,18.08840844710834,26.308060488461436,19.448708966608713,45.4713727670958,24.869829987340772,35.14248458151548,36.02343898846893,130.31343974800677,22.59252192366233,49.36415668778526,37.95350069421008
2021-05-27,18.0945222243624,26.45866009285685,19.6134894057403,45.95470912732533,26.11688346494702,34.81354952560573,36.45225793085196,130.31343974800677,22.692314857412452,49.82723964647231,38.24125244463878
2021-06-03,18.19811086743606,27.158633976863968,19.860097346204963,44.800764865884275,25.48180716406817,34.51651799207723,36.198355851602265,130.31343974800677,23.11450170906185,50.80983941332692,35.52975943474144
2021-06-10,18.44757027564651,27.316076015039975,20.287678699007362,45.75044088209608,26.00266245864901,34.34220236307598,37.43212213889953,130.31343974800677,23.365263094740033,50.00047884221914,36.386791308208416
2021-06-17,18.57218042452646,27.617283347886314,20.272256617022002,46.659215154670946,27.76994264273619,34.33684692558978,37.184211706257614,130.31343974800677,25.263234000983118,50.34696347998058,36.34612539545916
2021-06-24,18.68748439889574,29.258504576918376,20.374555980832447,46.62328564218234,29.071524645791314,34.319467659218425,39.582459953383456,130.31343974800677,25.150486076101615,51.85026280704533,36.34537548454574
2021-07-01,19.185259203249178,29.109768759466753,20.294430194066766,45.82388087951244,30.001838297510655,34.414118825569375,39.45820017889208,130.31343974800677,24.56035624997117,51.44576557600329,36.45621676746575
2021-07-08,19.45291850296188,29.294642487063125,20.22765711510788,45.707300712029216,32.068511374568025,34.20878395793044,39.136824706893876,130.31343974800677,24.625591325480478,54.04728169682163,36.35865256840382
2021-07-15,19.635282635763783,29.140478108707786,20.2794739195532,46.413542410495836,30.368911747544995,34.1855293539653,39.46099958311754,130.31343974800677,24.56894231839211,56.938312586919615,36.03263306553887
2021-07-29,19.212466271355048,28.328558228666243,20.109193264936106,46.0608600315756,29.866305709792822,33.43376998565127,37.684102044803936,130.31343974800677,24.062671301786754,64.22264377515964,35.835826908940014
2021-08-05,19.101648430439845,28.340903216857136,20.061938861431628,46.33066793238082,28.737386771692993,33.9838499435182,38.144386613520815,130.31343974800677,23.70585410365024,64.80074109645909,36.460354900172256
2021-08-12,19.101648430439845,28.340903216857136,20.061938861431628,46.33066793238082,28.737386771692993,34.16867535675918,38.2230890573662,130.31343974800677,23.70585410365024,64.80074109645909,36.446567523553284
2021-08-19,19.32901558790211,28.81431764264422,20.269495583997113,45.78011644422455,30.367849259979657,33.856656305570134,39.221896963112194,130.31343974800677,24.81277176783638,62.95059699659035,33.933506132731104
2021-08-26,20.239557819715344,28.194441623965687,23.839498453710192,45.78011644422455,29.910917533050377,33.9029366045391,41.07552921634005,130.31343974800677,25.35754362683016,71.22412924920593,34.01768024241338
2021-09-02,19.765844113957144,30.634897535416588,23.293640863471733,45.78011644422455,30.430952245424578,34.50764959708199,41.10386603006223,130.31343974800677,24.9177748343888,71.03492641384102,34.2797293389078
2021-09-09,20.066968641812554,30.172964063202457,23.002944272677503,22.545865916891067,29.772727155079462,33.83594853365454,39.330207086576735,130.31343974800677,24.12641016797667,71.60282323080034,33.75285330171792
2021-09-16,19.89871214236312,31.47362311898941,22.874418454851376,22.255417501498094,29.230922314814823,37.39716428763605,39.303924040990275,130.31343974800677,23.944030959197534,72.04453056412802,33.76601822911967
2021-09-22,20.179101565827565,32.00950754810117,22.974094501561822,22.936245658629062,30.66689352310527,38.140455164440844,39.26835151750706,130.31343974800677,24.35092419076376,74.82053531437192,34.89410064892596
2021-09-30,20.500857512613948,31.686902534493175,23.024423930891817,23.345633610649546,30.74160401357677,38.312509763580074,38.54631613893706,130.31343974800677,24.74229180478183,75.19903478973839,34.9577458695333
2021-10-07,20.434104984563046,31.79131379451406,22.909917381743305,23.84797701145975,30.267361683564317,38.35643216829769,38.342109723055785,130.31343974800677,24.261761894684483,81.92888304147635,34.43648130247412
2021-10-14,19.961345402103447,31.272889727644294,22.591944323929695,24.046053509182553,30.423182032329848,38.18339497500012,38.511223689939754,130.31343974800677,23.942946722993735,80.66811580951821,32.87880033962914
2021-10-21,20.379275990169738,31.124625221520677,22.642662594726115,25.70044141508908,30.361819523524613,38.22972022563404,38.04013886192301,130.31343974800677,23.500808297403996,80.93752625000594,34.292628202899664
2021-10-28,21.297649261544837,30.630171977598348,21.785719063223773,25.39700240872116,29.67877467599834,35.73921079760298,37.68067823569889,130.31343974800677,22.643241753070324,79.92379846770885,34.2499279095934
2021-11-04,21.624880509861782,31.50565376196126,21.867385535693654,26.737608158648097,29.590747106935623,35.915563275641915,37.202545724862894,130.31343974800677,21.98197766234984,77.81939865751247,33.9433475828071
2021-11-11,22.469800998095575,31.697563460292667,21.853552992156487,26.89403511958075,30.018212617810708,35.742247047066385,38.10678991005564,130.31343974800677,22.129828684299163,78.89102674389558,34.309856886024384
2021-11-18,22.471709409672176,31.506581072629395,22.10913435405132,23.05847303371166,30.406258088288002,35.32300685898174,38.17344703713745,130.31343974800677,21.475679412615264,76.02316540845294,33.92251959516939
2021-11-25,21.656093713930645,34.29404244340245,24.273115800269803,20.56841116732754,29.200445381117717,34.05862372240875,37.594830303989276,130.31343974800677,21.534729925979747,78.04656684294818,33.840986924965286
2021-12-02,22.740027640002605,34.024520839446744,25.578980852822323,18.95550965797661,28.708103964207613,34.09719057233076,36.39301329745818,130.31343974800677,21.19420993603658,76.29103897359745,33.735540658141744
2021-12-09,22.22270880191383,33.946965914093155,26.179195501304466,18.52407586328043,26.007956991374378,33.85418128698628,38.28829684328038,130.31343974800677,21.42728672750929,76.06553433974011,36.358451406727475
2021-12-16,21.268727237102084,32.664355208887166,25.758836436779482,17.798274331741652,25.701887368597436,33.6404423311567,38.22027021866171,9.420791484217359,21.082902551734698,77.26479028691553,35.78740448330915
2021-12-23,20.386192861502963,31.55478024740743,24.638731986136143,16.774698659087438,25.800239123255057,33.41165893329201,37.97083049589067,9.02982410219295,21.087507305530586,76.29472723232848,35.47409192718934
2021-12-30,20.364768488269565,32.55578790360375,25.130185518558704,16.77616134170666,25.718406413336197,33.3107739781391,38.556121144084926,9.163090417921087,20.4922649171406,73.49616311463741,36.308024968355305
2022-01-06,21.150064611882428,32.45669360235511,25.359828599603805,17.83871370295206,26.75175616534015,33.402982825954986,39.71688418131428,9.364937859504629,20.64324560015626,73.61308864858934,36.665872908678615
2022-01-13,21.308515988296342,32.248660553248726,25.191129107733108,17.664291615360753,26.587848793279157,33.32588852646235,39.64717673769021,9.106191779201279,20.744651474813704,73.67433475533724,36.74803568322947
2022-01-20,21.411312652400643,31.92761722222154,24.878771478836153,17.662854836675418,27.615760515503773,33.24187020267222,40.15201723918764,9.099753004684873,20.84149775402967,76.81319141076861,36.47660138491865
2022-01-27,21.886529766000677,31.96544429267392,24.99303370262324,17.717720172967052,28.36922355241301,33.4748235944953,41.70862356124419,9.160547581394642,20.825907291097643,78.81249411918449,36.487228079890286
2022-02-03,23.52484722310711,33.01207960583582,25.52374488321308,18.80320237496246,30.28343394818834,26.088726334835282,42.90532794247972,9.544178558823301,20.991616125508553,79.89526360474831,36.73198845513533
2022-02-10,23.807132352746418,33.249515903949806,25.82585869676018,19.294507627226945,29.883691436442742,25.96562685446737,43.17766116361651,9.557729997654477,22.415116151599435,79.54989551453247,36.921140007817726
2022-02-17,23.58395068512917,33.07365589006342,25.57049617329256,18.817150201559006,30.67755145796126,25.846934511632963,43.040528395385564,9.780541638118313,21.706961403658415,77.78052289503846,36.73760918281333
2022-02-24,23.534405144584962,32.90233096796642,25.688111862608835,18.532453582422118,29.812131817202786,26.050813090123686,44.58727541231741,9.775450637242141,21.806442555699295,78.92242466385186,36.71688872192732
2022-03-03,23.733775201417156,33.426197083528905,25.6992405749901,18.79671909510238,30.13257998085939,25.986209005570316,44.96971706284356,9.848298828386643,21.855773143715037,78.46552903635387,36.953123457637126
2022-03-10,24.38117968795556,33.89079017921457,26.667003477532493,18.62920328440471,29.702488710086854,26.10378226207038,45.0705280790027,9.901680645052464,21.939957528610037,78.12401541308634,33.767630993759134
2022-03-17,23.289097775177485,32.98411892933496,28.504120149497602,18.374785454131942,28.66624819100175,25.909952721096154,44.25947007479235,9.982091646007525,21.12821137015707,75.8385659618679,33.55827985350845
2022-03-24,23.52105569350833,34.15779110265943,30.002828390628725,20.171473667238537,29.45993167943415,26.689794265452356,44.808788033258466,10.532006752362918,20.956030721031205,75.32475476069068,35.64421180534525
2022-03-31,23.328358647846187,33.37779465636561,30.095430180078054,17.893401841944414,29.31444705340857,27.540171415348187,44.87951247661259,10.97089116012597,21.022569216069535,74.63863217753793,35.642571099585474
2022-04-07,23.52675130046383,34.128112981668956,31.751967078125073,16.54774753649213,29.761971803320854,27.2395083312135,44.62463764007054,9.744978324471239,21.517697323646004,74.18253702405302,35.77146932011146
2022-04-14,23.805047932943914,34.10070992550961,32.13650505265796,16.931169027191576,29.21603115792247,27.481644907409645,45.985491559321176,16.8608743724782,21.068537313488886,74.2951492558805,35.96996315146079
