Date,.DFMGI,.EGX30,.FTFADGI,.MSX30,.QSI,.SPX,.TASI,FR MENA
2021-07-16,6.203781656299071,11.01067700638503,4.207510898486371,7.668596486854399,4.470015540574064,2.3016491250242592,2.468263011843898,3.4162240438704443
2021-07-23,6.222507507507507,10.93212767997967,4.264466557527157,7.658903835145965,4.529284767387908,2.3131888156777407,2.482263011843898,3.4441184592153737
2021-07-30,6.233227598074856,10.478065671809675,4.316709880830023,8.18512916334466,4.683290078505878,2.4514318174269567,2.527095350002071,3.493957094797344
2021-08-06,5.9667776338107466,10.4867767796692,3.9661428916700814,8.296318521408013,4.546884440113663,2.5084769453242775,2.7929164105891617,3.660378515328097
2021-08-13,5.602987442022856,10.49720527106622,3.869935950145269,8.43917876403105,5.0208337916921755,2.442156446305714,2.912815521674025,3.6888973892345502
2021-08-20,5.706306067443595,10.759866435244172,3.4751264941691646,8.374533250219427,4.971876922923523,2.5151077698890614,3.013318000668347,3.77354860142852
2021-08-27,5.506798609510587,10.591670734944536,3.426840149917947,8.371851306399961,4.880264870414472,2.407063435693116,2.9899819230719586,3.727667220694083
2021-09-03,5.470140135435274,10.509225206188678,3.403167708014877,8.319500101717828,4.886631114803177,2.3800295636676894,2.9174096367716214,3.671141919573466
2021-09-10,5.48176702775024,10.648775119777854,3.253680279172774,8.329057633543496,4.851751879345377,2.4248542463772482,2.87850364290847,3.601081278457121
2021-09-17,5.466419520985756,10.687577343329867,3.2050216627275727,8.339473144568231,4.7763797208806045,2.405378566647324,2.8470160815908265,3.5572394549684807
2021-09-24,5.530129654694123,11.003072311561924,3.151173832831759,8.26603034736198,4.655473559402274,2.3033671778802773,2.80682660503356,3.5184696466468743
2021-10-01,5.509190957879852,11.189209262826434,3.222967362517124,8.211808732221238,4.604523764247588,2.3942245024039983,2.7107027648036905,3.512625860790575
2021-10-08,5.562087016320174,11.024037187462902,3.0822370752953074,7.943198350453253,4.437336233050491,2.2239134271187386,2.5308528397385976,3.35293194742609
2021-10-15,5.546821663064893,10.550886033950428,3.044828662445694,7.978009292229437,4.435016991942833,2.213956085778834,2.5145969039908267,3.3286655631169144
2021-10-22,5.426781832963428,10.295315368822584,2.949545515241737,7.72828368012386,4.352615253094823,2.1077963296179476,2.408258432581806,3.2508927130322585
2021-10-29,5.709942203789335,9.988557953103697,3.321035308760229,7.68564878407627,5.034836891286782,2.2752077154393455,2.873213854403768,3.639215414411943
2021-11-05,5.185237309017912,10.020442422823889,3.355577733303776,8.095955105587572,5.063024859938045,2.3675546604845,3.030494686834621,3.701790630446359
2021-11-12,5.2111585854110665,9.935954288821382,3.151897916773224,8.01443046465042,4.877897743052976,2.2479593842960943,2.8668100919448354,3.5229340929727573
2021-11-19,5.829549263739695,11.430334209857527,3.2646551934207975,7.833357889795739,4.974776963568948,2.287612181722522,2.998343343198553,4.043597420886888
2021-11-26,5.892101182844403,11.55515585594279,3.24633806498682,7.750725263033456,5.1144969863397005,2.4384503450086052,3.2096373157941684,4.214626275505114
2021-12-03,6.24758919020647,11.823061060180821,3.338174724595474,8.213100572195083,5.363623776741392,2.636394082989918,3.5297877427600612,4.494773172834009
2021-12-10,5.769426852114634,11.4056570988311,3.013930507174069,7.9779895541237265,5.190910702953723,2.33886694793833,3.3738931588332752,4.259537141011041
2021-12-17,5.751004190229854,11.349068539543614,3.1077414925981612,8.082363603944357,5.233162913155007,2.822062881089672,3.290885819741563,4.222793640383318
2021-12-23,5.9390874429680185,11.132640909096647,3.251517235882214,7.769157971661501,5.13337389579762,2.374969192398977,3.2091250784079355,4.225327755104608
2021-12-31,5.824209432763079,10.881439731316641,3.2136205524657795,7.829418506344509,5.177121820973233,2.274288092659467,3.1996454461494803,4.185436023549886
2022-01-07,5.497280100565317,10.53082042262183,2.9937461803966325,7.346811831412175,4.715546029901539,2.094003972326985,2.875888949994984,3.856037265871886
2022-01-14,5.1613991544026385,10.552848496799854,2.9907461803966324,7.144947550514507,4.556637273521805,2.10711889693375,2.6172761205821926,3.645426234970027
2022-01-21,5.167390852537478,10.879820629699545,3.015746180396633,7.461170962585358,4.540378464974272,2.3914853061009964,2.5825497398157076,3.594646359507757
2022-01-28,5.759851887149529,11.108491350533455,2.985819542243033,7.514742800524595,4.505295864589586,2.4809508567493888,2.6651477656020237,3.6811415205674773
2022-02-04,5.784382806664485,11.558597727913531,2.8860487962345993,7.711127150417354,4.128749314680771,2.3988697902343215,2.6032049821947845,3.5680024750011134
2022-02-11,5.66755422696435,11.565216756864885,2.8525169429649613,7.781218021148108,4.312905871033696,2.4818284637235055,2.6037234075889892,3.577548595665728
2022-02-18,5.68855422696435,11.944571102320802,2.757125029997601,7.790317310038269,4.209474117205017,2.6121552890218833,2.5768655336106265,3.571491179184118
2022-02-25,5.63455422696435,12.817416791615294,2.7188194343072567,7.811835202705218,4.183829096857122,2.55818004656643,2.5780833392260245,3.6022551309753377
2022-03-04,5.89655422696435,12.525957199136574,2.7067116921974512,7.524075041145034,4.068210259905168,2.8799116340928017,2.7214807028520034,3.6734922820180658
2022-03-11,5.612554226964351,13.896726204353213,2.4475633628500666,6.640487494152811,3.710484110746591,2.7276292167169065,2.5221016250903925,3.432707937032815
2022-03-18,5.4705542269643495,13.394889827334037,2.3487951341079207,6.791282604692409,3.6689363592260684,2.303465889974898,2.2690664848013156,3.256581571890123
2022-03-25,5.125554226964351,11.951291976918021,1.8970083410158476,6.451047825612532,3.223918763727751,1.8812006148376388,2.011102787228887,2.8686198096839433
2022-04-01,5.24355422696435,12.648993317327772,1.9460860790594552,6.825258343254278,3.4263456801439656,2.0028064475457796,2.103926204316073,2.918890321180325
2022-04-08,4.90355422696435,12.72863382526455,1.3751685844785468,6.352325800803545,2.848613522473939,1.7238928690961615,1.6885326900652773,2.503179930149444
2022-04-14,4.81055422696435,13.228254764772196,1.3348847818170446,6.21988623779994,2.8249078985761136,1.699645643157642,1.5021144593995839,2.363173603020379
2022-04-22,4.71255422696435,13.696746094203979,1.1771592546437772,6.084768279130987,2.8148139802963725,1.8286108575990032,1.3400843671487244,2.237506400322189
2022-04-29,4.73355422696435,12.920728628284035,1.6284826754480983,6.403751043823398,3.3085688458532205,2.001976452103966,1.526425415368788,2.4469029614988616
2022-05-06,4.49455422696435,12.682028419239098,1.3922793806555114,6.134281996159665,3.073679960483593,1.8386116835759378,1.290666050379286,2.2157609816189416
2022-05-13,4.68555422696435,13.372632780844143,1.9509380951078565,6.412130626235893,3.4756665679732013,2.1715540278759695,1.8933945867158313,2.8587059296064483
2022-05-20,4.83155422696435,13.933870154082818,1.8834048587155827,6.5173162723187295,3.8297105023737448,2.4772412201668876,2.2679677189761467,3.0644503990104024
2022-05-27,4.86955422696435,15.398140645784144,2.0379656669248436,6.653835330965698,3.817031293705145,2.1955028994565002,2.262860568034253,3.2182457878703796
2022-06-03,4.66355422696435,15.315112653514623,1.7632274563092132,6.394988780013465,3.625583855722015,2.0480718861380893,2.0594742800092467,2.9452236774796132
2022-06-10,4.46155422696435,15.050374715054588,1.6680345954980496,6.125603287526781,3.2733099087860538,2.113072784975233,1.8525582371164182,2.7777181008902074
2022-06-17,4.37955422696435,15.579357684288176,1.652015937375432,6.047422043737192,3.4663206048467403,2.3564292057903744,2.073042666326696,2.9891780212580175
2022-06-24,4.49455422696435,16.186200999882207,1.8832931224328227,6.198270905192505,4.042732600606593,2.1196377632109518,2.447462079793366,3.357116618619989
2022-07-01,4.71455422696435,16.903079050052487,2.045203846323261,6.396456838439903,4.0052886403694545,2.4557490351111806,2.317367716387838,3.484257870972523
2022-07-08,4.51755422696435,17.742364202355716,1.913602522545653,5.917149024912638,3.8692926128838883,2.156825352918383,2.2617440517783667,3.296915814944125
2022-07-15,4.688554226964349,17.913624873114433,2.069865003644902,6.015584012452255,4.157699651639561,2.357432776901533,2.54064805843965,3.5352065213245134
2022-07-22,4.83755422696435,16.90477564908924,2.0231423236771673,5.8682770069349885,3.8013424713799746,2.3619614715041357,2.3662155108251084,3.316114845255225
2022-07-29,7.22224821605071,16.819386662722493,2.3068340052200305,5.577696035640603,3.9778466975901776,2.3138974684284555,2.5292725467483037,3.4913325155556643
2022-08-05,7.139223257178555,15.34704282321103,2.0109426594322937,5.085010381763601,3.653814317172178,2.1369195356534076,2.316313648246596,3.267205892232245
2022-08-12,7.496530368787122,15.404038218211422,1.8575025038593314,5.173488640156085,3.6332047274719077,1.9897861614586807,2.228515896432893,3.1932741669818725
2022-08-19,7.3167404004604615,15.489413517329055,1.7880959269524714,4.95323769370125,3.3918553919504246,1.904948143725469,2.14393005612859,3.0468991135678563
2022-08-26,7.152500955078214,15.519975609484561,1.7441118402973759,5.026941509001965,3.4721207422282196,2.0647069198433163,2.0913911744049543,3.006109751861418
2022-09-02,7.1903161224953775,15.888745705149244,1.7472594117051559,4.807669021474828,3.594208787659605,2.082630214104113,2.025157569687866,3.0443236070598836
2022-09-09,7.1545370022155765,15.41302924007284,1.5962621471126819,4.8251417835977435,3.58688064840131,1.7680870127008341,2.0098882325973153,3.026699022581304
2022-09-16,6.741549293220335,15.713208079859747,1.2754721197052223,4.7212129093704105,3.39577693573606,1.8605063000099786,1.841696732907593,2.8125732348159973
2022-09-23,6.727669772523282,15.68637604137188,1.123703572044933,4.519461022341379,3.3775873746913714,1.870494738717472,1.6941814288895083,2.7637538278351235
2022-09-30,6.81991038519112,15.632270412943003,1.1539417798812672,4.339866284230705,3.309518958239375,1.9225962600745148,1.6272847432495916,2.6666449485939627
2022-10-07,6.63814776814559,15.11965043796217,0.9945769211626274,4.164591925937314,3.0461981546378034,1.7566439073348707,1.3675836145654143,2.4105879260696517
2022-10-14,6.517513211744662,15.389970681050716,0.9380335403235369,4.103280666258499,3.1394805550037663,1.707675167282125,1.4114379743982717,2.4628157797704606
2022-10-21,6.257362457703776,14.504987912569206,0.5666710706899254,3.9778874545666003,2.9826793906969913,1.214077293385829,0.9776802170947025,2.0333550172059534
2022-10-28,7.055043646064661,13.424025289797088,1.1497537146356933,4.300859384414645,3.290708898834077,1.0202190408881355,1.5806305504478928,2.4525199691867057
2022-11-04,6.916013167001654,13.222241446314172,0.9176242637172551,4.22429290916696,3.134669408710364,1.0878466009536947,1.5494595926129486,2.3472285774691404
2022-11-10,7.132138379987591,13.08446227029404,1.3238091311900049,4.524786186513314,3.3134949163292435,1.2593645385769263,2.037017806883654,2.6873772852120585
